val_acc,test_acc,peak_memory_usage,model_size,inference_latency
0.9430820941925049,0.9349693059921265,2785,39900,301017
0.9385826587677002,0.9321063160896301,1540,20371,144472
0.9381327629089355,0.9327198266983032,1514,18091,131006
0.9039369821548462,0.9014315009117126,3834,19447,158558
0.9361079931259155,0.9282208681106567,1552,24003,172909
0.9358829855918884,0.9263803958892822,3924,9728,67397
0.9406074285507202,0.9343558549880981,1514,21106,135152
0.9367828965187073,0.9284253716468811,1448,13681,79971
0.9334083199501038,0.9284253716468811,511830,48891,14067127
0.8771653771400452,0.8672801852226257,1168,18993,97361
0.8974128365516663,0.8912065625190735,5108,13151,184165
0.9439820051193237,0.9333333373069763,1566,11741,69503
0.8247469067573547,0.7993865013122559,2064,6517,53417
0.9424071907997131,0.9349693059921265,1448,9515,75850
0.9435320496559143,0.933742344379425,1448,11745,78060
0.9338582754135132,0.9323108196258545,1448,14569,80847
0.9419572353363037,0.9353783130645752,1448,14618,80900
0.9358829855918884,0.9308793544769287,1514,13558,67546
0.9289088845252991,0.9237219095230103,1664,22547,185378
0.8499437570571899,0.8501022458076477,1164,10619,43280
0.9408323764801025,0.9351738095283508,1999,9525,67060
0.9219347834587097,0.9214723706245422,1566,8591,66075
0.9057368040084839,0.9012269973754883,1448,4621,67300
0.9453318119049072,0.9421268105506897,2360,59776,314218
0.944206953048706,0.9366053342819214,1448,12687,80008
0.9401574730873108,0.9341513514518738,1566,14822,72550
0.8917885422706604,0.8795500993728638,1448,3685,66368
0.9372328519821167,0.933128833770752,1514,19433,133782
0.9397075176239014,0.9380367994308472,1448,9725,76052
0.8848143815994263,0.8770961165428162,1448,4639,67238
0.9444319605827332,0.9406952857971191,2365,60760,328404
0.9424071907997131,0.9361963272094727,1448,13190,79488
0.9381327629089355,0.9351738095283508,1448,5865,72247
0.9388076663017273,0.936400830745697,1448,14233,80520
0.878740131855011,0.8685071468353271,1448,3737,66426
0.9419572353363037,0.9269938468933105,6264,12757,202342
0.9397075176239014,0.9316973686218262,1644,21913,192124
0.8994375467300415,0.8977504968643188,5108,13809,184822
0.8458942770957947,0.8415132761001587,1066,11967,59528
0.8767154216766357,0.8613497018814087,94054,18066,1799909
0.9430820941925049,0.9349693059921265,1448,11785,77692
0.9016872644424438,0.9002044796943665,1448,4669,67346
0.8798649907112122,0.872801661491394,1448,2953,65667
0.9356580376625061,0.9312883615493774,112944,55755,3548798
0.9381327629089355,0.9310838580131531,1448,9932,76268
0.9336332678794861,0.9235174059867859,3948,12081,142439
0.9496062994003296,0.9359918236732483,2400,47782,331170
0.9419572353363037,0.9345602989196777,185874,72241,21349950
0.9298087954521179,0.9261758923530579,52095,98499,10590963
0.9358829855918884,0.9284253716468811,1448,10531,76704
0.9050618410110474,0.8991820216178894,3474,14492,146376
0.9516310691833496,0.9413087964057922,4344,81320,583386
0.8479189872741699,0.8439672589302063,1164,11318,43976
0.9417322874069214,0.9343558549880981,2730,35833,273772
0.9399325251579285,0.9323108196258545,6264,8011,198452
0.8938132524490356,0.88077712059021,107120,157895,10958662
0.9399325251579285,0.9341513514518738,1448,10282,76857
0.9352080821990967,0.9302658438682556,1448,11922,78232
0.898087739944458,0.8963190317153931,56472,5915,1641810
0.8422946929931641,0.8417177796363831,1066,9763,57328
0.9455568194389343,0.9341513514518738,2180,33169,261933
0.9340832233428955,0.9253578782081604,6264,4972,195452
0.8314960598945618,0.8173823952674866,1448,3745,68602
0.8861642479896545,0.8725971579551697,1448,2999,65653
0.9496062994003296,0.9472392797470093,49232,266624,3318994
0.941282331943512,0.9368098378181458,1448,10689,78037
0.9349831342697144,0.9310838580131531,36200,218995,2547546
0.9469066262245178,0.9370143413543701,1448,9585,75925
0.9408323764801025,0.9357873201370239,175208,173466,66253963
0.8560180068016052,0.8453987836837769,1448,4125,68972
0.9419572353363037,0.9392638206481934,1566,9361,67230
0.9379077553749084,0.9333333373069763,1448,11248,77045
0.9392576217651367,0.9370143413543701,1448,14923,82220
0.9079865217208862,0.9002044796943665,1448,16939,79704
0.9421822428703308,0.9325153231620789,1448,12621,78924
0.9430820941925049,0.9380367994308472,88830,25111,7831342
0.9120360016822815,0.9024539589881897,1448,15238,78023
0.9426321983337402,0.9423313140869141,3670,12659,101494
0.8944882154464722,0.8907975554466248,5108,18845,185610
0.8616423010826111,0.8431493043899536,9360,5550,103943
0.950056254863739,0.9419223070144653,49232,266624,3318994
0.9376828074455261,0.9339468479156494,1448,10681,91258
0.8488188982009888,0.8339468240737915,1448,3112,65855
0.8974128365516663,0.8899795413017273,5108,18578,185340
0.9493813514709473,0.941717803478241,2400,49210,334778
0.9406074285507202,0.936400830745697,1448,12225,78537
0.9284589290618896,0.9208589196205139,1566,12719,66540
0.8638920187950134,0.8566462397575378,1448,2881,65599
0.9437570571899414,0.9374232888221741,1566,11980,69822
0.9340832233428955,0.9261758923530579,6264,3891,184051
0.943307101726532,0.9370143413543701,1448,18476,91214
0.9421822428703308,0.9308793544769287,1448,9932,76268
0.9136108160018921,0.9087934494018555,1448,20480,94944
0.9354330897331238,0.9333333373069763,1448,11105,77424
0.941282331943512,0.9370143413543701,1572,13590,67997
0.9453318119049072,0.9398772716522217,1448,11990,78304
0.9352080821990967,0.9314928650856018,1448,7899,73996
0.9075365662574768,0.8940695524215698,6264,3806,189824
0.943307101726532,0.9341513514518738,1566,10841,68612
0.9277840256690979,0.9214723706245422,6264,4507,184971
0.9390326142311096,0.9351738095283508,1566,12274,70030
0.28931382298469543,0.27341511845588684,10478,16415,317450
0.900112509727478,0.8977504968643188,5588,39840,1311274
0.9399325251579285,0.9339468479156494,1566,15249,72973
0.906636655330658,0.9024539589881897,6264,18726,211518
0.9131608605384827,0.9067484736442566,1448,9022,71879
0.9451068639755249,0.9421268105506897,2330,41392,313789
0.9367828965187073,0.9355828166007996,2200,32637,263790
0.9424071907997131,0.9300613403320312,1448,11313,77635
0.5453318357467651,0.5249488949775696,3364,18774,105860
0.9397075176239014,0.9359918236732483,1448,9381,75724
0.9475815296173096,0.9404907822608948,2170,28138,246945
0.9430820941925049,0.9359918236732483,511830,83054,14308540
0.9113610982894897,0.9085889458656311,1448,14625,81381
0.8987626433372498,0.8889570832252502,1448,3286,65990
0.9397075176239014,0.9343558549880981,1448,9880,76212
0.8508436679840088,0.84110426902771,1164,4012,36776
0.8926883935928345,0.8850715756416321,5108,14486,181292
0.9349831342697144,0.9237219095230103,1514,4826,61697
0.8753655552864075,0.8723926544189453,2970,13459,115145
0.6933633089065552,0.6719836592674255,3436,16903,175882
0.9399325251579285,0.9357873201370239,1448,14159,86622
0.9291338324546814,0.9247443675994873,1761,9667,81134
0.944206953048706,0.9370143413543701,1448,13040,80360
0.21709786355495453,0.2020449936389923,1062,10194,54786
0.9138357639312744,0.9092024564743042,6264,5888,191720
0.8663666844367981,0.8539877533912659,6264,2665,188675
0.9421822428703308,0.9359918236732483,1448,15867,82138
0.9424071907997131,0.9404907822608948,2170,39111,239554
0.9457817673683167,0.9327198266983032,1448,12815,79118
0.9331833720207214,0.927811861038208,6264,4573,184725
0.9421822428703308,0.9353783130645752,1566,8752,66631
0.9439820051193237,0.9404907822608948,2260,33631,280227
0.944206953048706,0.9380367994308472,1448,12243,79570
0.34623172879219055,0.3445807695388794,14090,17342,423374
0.9050618410110474,0.8985685110092163,6188,18458,350325
0.9415073394775391,0.9357873201370239,1572,11713,66551
0.9361079931259155,0.936400830745697,1950,10637,92761
0.944206953048706,0.9327198266983032,1448,9865,76203
0.9381327629089355,0.9380367994308472,1448,7265,73633
0.8323959708213806,0.8259713649749756,1164,9445,42938
0.9415073394775391,0.9282208681106567,1448,10433,76290
0.9464566707611084,0.9411042928695679,2400,44792,294521
0.9401574730873108,0.9229038953781128,136242,62799,4207490
0.9403824806213379,0.9376277923583984,1448,12012,79124
0.9390326142311096,0.933128833770752,1448,13694,79988
0.9379077553749084,0.9411042928695679,1448,11765,78082
0.9043869376182556,0.9026584625244141,7526,24334,241624
0.9246343970298767,0.91554194688797,6264,6600,205083
0.941282331943512,0.9376277923583984,1448,11380,77700
0.9451068639755249,0.9445807933807373,10974,39653,396733
0.943307101726532,0.9361963272094727,1448,12993,95428
0.9430820941925049,0.9374232888221741,1448,15270,81950
0.9271091222763062,0.9241308569908142,6264,3802,183653
0.9106861352920532,0.8971369862556458,6264,3320,189346
0.9381327629089355,0.9333333373069763,1448,10865,77193
0.9241845011711121,0.9235174059867859,1761,12094,83533
0.9187851548194885,0.9096114635467529,3146,12875,116158
0.9070866107940674,0.8979550004005432,2150,12439,82011
0.846119225025177,0.8404908180236816,1892,1899,70062
0.9428571462631226,0.9380367994308472,2230,34749,284867
0.9408323764801025,0.9327198266983032,6264,29061,376004
0.6427446603775024,0.6257668733596802,3856,12427,131067
0.9286839365959167,0.9271983504295349,8224,96131,1437968
0.9502812027931213,0.939059317111969,2280,40259,307896
0.8681665062904358,0.8543967008590698,6655,4807,311478
0.9435320496559143,0.9359918236732483,1448,14233,80520
0.9379077553749084,0.9329243302345276,1448,8759,75106
0.9453318119049072,0.9370143413543701,2049,40883,290864
0.9376828074455261,0.9274028539657593,1448,12094,77007
0.8290213942527771,0.8120654225349426,1448,3026,65365
0.941282331943512,0.9368098378181458,1572,8491,63366
0.871990978717804,0.8625766634941101,18424,10468,148422
0.9460067749023438,0.9333333373069763,2170,35303,254843
0.9403824806213379,0.9349693059921265,2240,42007,282786
0.9399325251579285,0.9280163645744324,176342,136619,53740462
0.9113610982894897,0.8995910286903381,6264,2721,182589
0.4785151779651642,0.46625766158103943,2452,15742,87362
0.9039369821548462,0.8975459933280945,6264,3524,189548
0.9399325251579285,0.941717803478241,2340,46241,313790
0.9455568194389343,0.9319018125534058,1448,13015,79314
0.9462317228317261,0.9382413029670715,2290,37103,298773
0.9408323764801025,0.9368098378181458,1566,8121,66010
0.3250843584537506,0.31983640789985657,11080,16128,334688
0.83937007188797,0.8370143175125122,1066,13310,60857
0.9424071907997131,0.9359918236732483,1448,12539,78848
0.9439820051193237,0.9402862787246704,1712,35543,245446
0.9352080821990967,0.9306748509407043,1448,9847,76182
0.9502812027931213,0.9435582756996155,10974,37455,393819
0.9390326142311096,0.9296523332595825,1448,8842,75192
0.9291338324546814,0.9280163645744324,1572,7979,62538
0.592350959777832,0.5601227283477783,128872,34892,3724391
0.9401574730873108,0.9353783130645752,1392,8279,90380
0.9419572353363037,0.9370143413543701,1448,9701,76044
0.5930258631706238,0.586094081401825,2652,14456,96161
0.9057368040084839,0.9038854837417603,1448,25012,97093
0.9417322874069214,0.9347648024559021,1448,12493,79819
0.9408323764801025,0.9355828166007996,1448,21578,87749
0.9430820941925049,0.9319018125534058,1572,12607,68236
0.9370078444480896,0.9353783130645752,1448,12618,78916
0.9383577108383179,0.9357873201370239,2260,34032,251561
0.9469066262245178,0.9378322958946228,2088,45139,308527
0.9439820051193237,0.9335378408432007,1448,10705,77031
0.8715410828590393,0.8713701367378235,1144,13235,62126
0.9464566707611084,0.9380367994308472,2170,29974,255269
0.9232845902442932,0.9188138842582703,10974,38804,410274
0.908661425113678,0.9067484736442566,6264,2085,181969
0.9401574730873108,0.9347648024559021,2170,29061,226549
0.9140607714653015,0.906952977180481,1448,17555,84280
0.9464566707611084,0.942740261554718,9588,37237,441264
0.15905511379241943,0.08588957041501999,23664,27298,746982
0.9246343970298767,0.9157464504241943,6264,5532,185359
0.9453318119049072,0.9380367994308472,2170,30621,256645
0.939482569694519,0.9312883615493774,1448,27070,93118
0.9401574730873108,0.9351738095283508,4400,25303,133014
0.9410573840141296,0.9327198266983032,1392,16363,98370
0.9408323764801025,0.9345602989196777,1448,12598,78892
0.9426321983337402,0.9408997893333435,1448,15733,82803
0.941282331943512,0.9366053342819214,1448,11258,78306
0.9403824806213379,0.9398772716522217,1448,11399,78734
0.9379077553749084,0.9398772716522217,1448,13615,96228
0.937457799911499,0.9316973686218262,1448,11234,77962
0.9390326142311096,0.933742344379425,1448,17821,83912
0.9385826587677002,0.9402862787246704,4424,93926,421048
0.9421822428703308,0.9374232888221741,1448,9875,76218
0.8353205919265747,0.8435583114624023,1066,9920,57506
0.9289088845252991,0.9294478297233582,1448,35625,175348
0.8715410828590393,0.866871178150177,4606,28345,249143
0.9403824806213379,0.9361963272094727,1448,12665,78970
0.904836893081665,0.9026584625244141,113004,17634,1917603
0.9246343970298767,0.9249488711357117,2170,30908,242300
0.644319474697113,0.552351713180542,5726,20200,124010
0.9032620787620544,0.8955010175704956,69010,111372,7330151
0.9293588399887085,0.9274028539657593,1448,5145,71087
0.3763779401779175,0.34744375944137573,1566,14881,68962
0.9462317228317261,0.9392638206481934,2170,35661,291010
0.9428571462631226,0.9370143413543701,2090,30107,259107
0.9361079931259155,0.9351738095283508,1448,10553,76880
0.9381327629089355,0.93047034740448,1448,13669,79962
0.9424071907997131,0.9310838580131531,1448,11536,93803
0.9052868485450745,0.8959100246429443,8821,27574,455317
0.9453318119049072,0.9366053342819214,1448,12037,78348
0.9493813514709473,0.9423313140869141,2088,45805,309184
0.9390326142311096,0.9319018125534058,1448,11895,78127
0.8715410828590393,0.86094069480896,2328,18309,100486
0.08931383490562439,0.08568507432937622,4230,4339,108819
0.9320585131645203,0.9274028539657593,1448,4655,70673
0.9419572353363037,0.9370143413543701,1448,13578,96288
0.9428571462631226,0.9380367994308472,2049,37134,281743
0.9446569085121155,0.9411042928695679,3050,51658,293946
0.9199100136756897,0.9100204706192017,2896,14380,118628
0.7734532952308655,0.7423312664031982,3804,31580,268871
0.9385826587677002,0.9333333373069763,2270,41528,309807
0.44319459795951843,0.4110429584980011,27512,24480,826543
0.9005624055862427,0.8979550004005432,5108,6879,166490
0.9399325251579285,0.9384458065032959,4344,12103,167687
0.8436445593833923,0.8343558311462402,1448,3142,65456
0.9491563439369202,0.9501022696495056,10974,39709,386814
0.9444319605827332,0.9388548135757446,1448,38576,191636
0.9484814405441284,0.9501022696495056,10974,34650,378368
0.9426321983337402,0.9384458065032959,1448,13977,80263
0.37165355682373047,0.3445807695388794,1758,8177,53004
0.943307101726532,0.9335378408432007,2170,26736,237509
0.9392576217651367,0.9398772716522217,2210,36762,289464
0.9419572353363037,0.9386503100395203,1448,10403,76424
0.9298087954521179,0.9259713888168335,1572,9337,61762
0.926884114742279,0.9206544160842896,19263,150470,2480672
0.908661425113678,0.8924335241317749,16480,28886,1666571
0.9496062994003296,0.95030677318573,10974,36750,382296
0.9363329410552979,0.9296523332595825,1572,12578,68231
0.9156355261802673,0.9028629660606384,2784,23447,163134
0.9471316337585449,0.9376277923583984,2115,49302,316879
0.6800900101661682,0.6449897885322571,39096,26296,1159863
0.9390326142311096,0.9355828166007996,1572,10682,66336
0.9295837879180908,0.9224948883056641,1448,4024,70048
0.8818897604942322,0.866871178150177,15909,112755,2055479
0.35703036189079285,0.3564417064189911,1692,14832,64346
0.9318335056304932,0.9216768741607666,1659,13798,85260
0.939482569694519,0.9306748509407043,1448,15114,81796
0.9484814405441284,0.9494887590408325,10974,36342,382473
0.9379077553749084,0.9372187852859497,1448,12566,79276
0.8895388245582581,0.8883435726165771,1448,9518,69622
0.9464566707611084,0.9380367994308472,1448,12290,78600
0.939482569694519,0.9323108196258545,1448,12694,78996
0.9336332678794861,0.925153374671936,1448,3621,69652
0.8816648125648499,0.8717791438102722,1980,9072,84165
0.83082115650177,0.809611439704895,6264,34568,451848
0.9448819160461426,0.9386503100395203,1448,10829,93104
0.9284589290618896,0.9163599014282227,1448,3180,69067
0.8663666844367981,0.8666666746139526,1165,40773,168684
0.896062970161438,0.893047034740448,1448,6442,66583
0.9421822428703308,0.9366053342819214,1448,14337,81422
0.9115860462188721,0.9063394665718079,1448,2937,66252
0.9489313960075378,0.9439672827720642,10974,40262,387362
0.9397075176239014,0.9386503100395203,1448,12273,79048
0.9498312473297119,0.9464212656021118,2068,38506,276052
0.9113610982894897,0.9055214524269104,1692,12780,96295
0.9347581267356873,0.9357873201370239,1448,14839,81859
0.9502812027931213,0.9456032514572144,2068,38575,277415
0.9451068639755249,0.9456032514572144,2068,37803,277636
0.9241845011711121,0.9216768741607666,1144,6749,59069
0.9460067749023438,0.9384458065032959,2200,38307,290524
0.8809898495674133,0.8746421337127686,1066,2527,50163
0.8814398050308228,0.8740286231040955,1144,10343,58623
0.9392576217651367,0.9343558549880981,2896,13666,124588
0.9482564926147461,0.9396728277206421,2068,33385,268036
0.9473565816879272,0.947648286819458,10974,34856,382045
0.9318335056304932,0.925153374671936,1448,3237,69350
0.9106861352920532,0.9036809802055359,1448,2300,65832
0.9498312473297119,0.9490797519683838,55056,147448,2705252
0.9403824806213379,0.9404907822608948,1448,7972,88183
0.9534308314323425,0.9498977661132812,10974,33774,378082
0.9493813514709473,0.9460122585296631,10974,38843,384368
0.9064117074012756,0.8975459933280945,1448,1480,62012
0.9496062994003296,0.9466257691383362,10974,32208,371382
0.8204724192619324,0.8120654225349426,5792,22924,281743
0.9163104891777039,0.919222891330719,1278,27928,109774
0.08391451090574265,0.08220858871936798,1482,21936,147507
0.9329583644866943,0.9220858812332153,1448,5702,72867
0.8560180068016052,0.8472392559051514,1932,17668,87996
0.9417322874069214,0.9388548135757446,1448,10271,76608
0.08931383490562439,0.08568507432937622,2049,24054,187802
0.9457817673683167,0.9384458065032959,1448,11283,77602
0.8395950794219971,0.8368098139762878,1932,2434,75198
0.9419572353363037,0.9327198266983032,1448,16636,82884
0.9100112318992615,0.9055214524269104,3840,10107,191120
0.9003374576568604,0.8899795413017273,1143,12218,77563
0.9484814405441284,0.9462167620658875,11328,37346,392223
0.9484814405441284,0.9464212656021118,10974,37018,393760
0.9453318119049072,0.933742344379425,1448,13015,79314
0.9408323764801025,0.9370143413543701,1448,16803,99564
0.6427446603775024,0.6212679147720337,2730,11299,132277
0.9138357639312744,0.9089979529380798,36190,61600,3268018
0.9354330897331238,0.9368098378181458,1448,9079,76301
0.9475815296173096,0.9474437832832336,10974,36802,382558
0.9370078444480896,0.9398772716522217,1448,17293,83532
0.9079865217208862,0.9012269973754883,1448,3063,68122
0.9529808759689331,0.948057234287262,565040,241006,536150814
0.9376828074455261,0.9359918236732483,1448,13163,79146
0.9464566707611084,0.9515337347984314,10974,38004,385129
0.944206953048706,0.9429447650909424,7905,26159,246440
0.943307101726532,0.9394683241844177,2180,38754,288519
0.9415073394775391,0.9366053342819214,1448,16493,82745
0.9014623165130615,0.8963190317153931,1448,1699,65058
0.939482569694519,0.9329243302345276,1448,5369,80370
0.9496062994003296,0.9494887590408325,10620,37009,374973
0.9430820941925049,0.9376277923583984,1448,11916,78639
0.9338582754135132,0.9288343787193298,1448,8965,73428
0.9068616628646851,0.9028629660606384,1448,2083,65359
0.9392576217651367,0.9333333373069763,1448,6307,72949
0.9347581267356873,0.9306748509407043,55056,151575,2777299
0.8902137279510498,0.8854805827140808,1448,4381,67279
0.9464566707611084,0.9458077549934387,2068,36435,273580
0.9428571462631226,0.9370143413543701,1448,13761,80864
0.6598424911499023,0.647648274898529,20304,18673,261442
0.9516310691833496,0.9486707448959351,11328,40651,386646
0.9408323764801025,0.9333333373069763,1448,8427,76125
0.08931383490562439,0.08568507432937622,1144,11177,59411
0.9266591668128967,0.9224948883056641,1448,2211,68044
0.9185602068901062,0.9034764766693115,1448,16913,91044
0.9507311582565308,0.94539874792099,10974,21656,253851
0.9489313960075378,0.9378322958946228,2068,48793,287004
0.9383577108383179,0.9300613403320312,1448,5160,78863
0.9253093600273132,0.9188138842582703,1278,18029,101581
0.939482569694519,0.942740261554718,1448,14048,80576
0.9469066262245178,0.9439672827720642,10974,38590,384695
0.948031485080719,0.9411042928695679,2068,37424,273713
0.939482569694519,0.936400830745697,1448,6511,83704
0.9466816782951355,0.9386503100395203,84058,14394,921593
0.9410573840141296,0.9349693059921265,511830,170546,14662548
0.9529808759689331,0.9474437832832336,10974,35836,390362
0.9460067749023438,0.944989800453186,10974,26827,273846
0.9527559280395508,0.9484662413597107,10974,37182,381330
0.8251968622207642,0.8165644407272339,3131,1875,138018
0.6679415106773376,0.6525562405586243,2436,26601,173539
0.9520809650421143,0.953987717628479,11328,39291,385303
0.9469066262245178,0.9468302726745605,11328,37949,383976
0.9376828074455261,0.9353783130645752,1448,15147,82226
0.9419572353363037,0.9382413029670715,1448,8301,75064
0.9415073394775391,0.9349693059921265,1448,13554,79912
0.08931383490562439,0.08343558013439178,1000,6554,34101
0.948031485080719,0.94539874792099,10974,33836,380003
0.9046119451522827,0.8977504968643188,1448,1231,61756
0.9498312473297119,0.9478527903556824,10974,35226,512668
0.4461192488670349,0.366871178150177,2050,10096,70646
0.9358829855918884,0.9355828166007996,1448,16329,83402
0.9487063884735107,0.9443762898445129,10974,31192,359223
0.9403824806213379,0.9370143413543701,1448,12375,95565
0.9527559280395508,0.9517382383346558,662544,351915,763808976
0.9275590777397156,0.9182004332542419,1448,1577,67200
0.08931383490562439,0.08568507432937622,1066,2045,50257
0.9469066262245178,0.9470347762107849,10974,33343,283984
0.9448819160461426,0.9351738095283508,1448,10341,94480
0.9205849170684814,0.9149284362792969,1448,2562,71922
0.9505062103271484,0.947648286819458,10974,36614,382739
0.9446569085121155,0.9433537721633911,2068,42213,283258
0.9390326142311096,0.9361963272094727,1448,7453,100416
0.9437570571899414,0.9456032514572144,11328,25037,257616
0.9079865217208862,0.8991820216178894,1761,2479,73882
0.08931383490562439,0.08220858871936798,1758,6236,45357
0.9354330897331238,0.933742344379425,55056,135779,2601793
0.9471316337585449,0.9468302726745605,11446,36630,394556
0.9345331788063049,0.9284253716468811,1448,2976,73040
0.9437570571899414,0.9404907822608948,1448,11687,78412
0.9336332678794861,0.9231083989143372,1761,9287,99078
0.9451068639755249,0.948057234287262,10974,32252,364241
0.9484814405441284,0.948057234287262,10974,65070,433040
0.09133858233690262,0.08302658796310425,1448,9191,50631
0.9457817673683167,0.941717803478241,184788,134650,15265222
0.9446569085121155,0.947648286819458,10974,33456,369378
0.08931383490562439,0.08568507432937622,1692,1035,46224
0.9527559280395508,0.9501022696495056,11328,43475,389439
0.9455568194389343,0.9415132999420166,1448,15539,82622
0.9502812027931213,0.9496932625770569,11328,38899,373439
0.9484814405441284,0.941717803478241,10974,19880,249489
0.9325084090232849,0.9247443675994873,1761,7863,93454
0.7471315860748291,0.7388548254966736,1196,22505,87544
0.9469066262245178,0.947648286819458,11210,38464,370055
0.944206953048706,0.939059317111969,1448,8003,74362
0.9478065371513367,0.9439672827720642,10974,30274,345246
0.9448819160461426,0.9431492686271667,11092,21281,254844
0.32575929164886475,0.31554192304611206,9876,13244,296803
0.9487063884735107,0.9460122585296631,10620,30096,346694
0.9462317228317261,0.9509202241897583,10974,31188,353005
0.9115860462188721,0.9137014150619507,10974,19632,250731
0.937457799911499,0.9357873201370239,1448,15850,82932
0.9430820941925049,0.9349693059921265,1448,12595,96700
0.9448819160461426,0.9413087964057922,4650,21247,236478
0.9176602959632874,0.9028629660606384,1448,15067,126221
0.9475815296173096,0.9466257691383362,10974,21924,256346
0.9457817673683167,0.9388548135757446,11092,13538,268212
0.9417322874069214,0.9372187852859497,1448,8898,90364
0.9421822428703308,0.9368098378181458,1448,9492,76242
0.9428571462631226,0.9327198266983032,1448,8058,88741
0.9097862839698792,0.9014315009117126,1448,17633,107409
0.9401574730873108,0.9359918236732483,1448,10098,80280
0.9363329410552979,0.933128833770752,1448,13804,94986
0.9532058238983154,0.947648286819458,10620,34277,368916
0.9097862839698792,0.9020450115203857,1448,2022,65370
0.5975252985954285,0.5732106566429138,2652,6047,101548
0.9345331788063049,0.9294478297233582,12810,123029,2110047
0.9466816782951355,0.9466257691383362,10974,36260,380791
0.9388076663017273,0.933742344379425,11092,5835,212022
0.9520809650421143,0.9482617378234863,10974,37073,391409
0.944206953048706,0.9433537721633911,10509,19213,260805
0.9417322874069214,0.9366053342819214,1448,16435,83505
0.8380202651023865,0.8288343548774719,6608,8092,325112
0.9156355261802673,0.9108384251594543,2288,8039,129483
0.9284589290618896,0.9294478297233582,14322,34234,421962
0.08931383490562439,0.08568507432937622,1692,12049,59666
0.9185602068901062,0.9163599014282227,1448,6058,73508
0.9419572353363037,0.9404907822608948,11564,22569,267752
0.8544431924819946,0.8396728038787842,9212,5934,96668
0.9471316337585449,0.9425357580184937,10974,23289,258069
0.9471316337585449,0.9460122585296631,11328,42840,399561
0.9525309205055237,0.9466257691383362,10974,34706,386830
0.9466816782951355,0.9458077549934387,11210,14021,266429
0.9482564926147461,0.9478527903556824,11210,42454,385471
0.9462317228317261,0.9439672827720642,10620,33463,371481
0.9457817673683167,0.9423313140869141,19156,74959,5614486
0.9430820941925049,0.9429447650909424,10974,18118,246630
0.9498312473297119,0.9458077549934387,10974,22160,281329
0.9435320496559143,0.9357873201370239,1448,8324,88710
0.9424071907997131,0.9484662413597107,10974,39074,394815
0.9439820051193237,0.9361963272094727,1448,10341,77486
0.9217097759246826,0.9190183877944946,54204,53027,5962307
0.950056254863739,0.9447852969169617,12834,34574,389510
0.9527559280395508,0.9519427418708801,10620,33683,371712
0.9469066262245178,0.942740261554718,10620,17389,262094
0.9446569085121155,0.9353783130645752,1448,7804,74572
0.8551180958747864,0.8394683003425598,13818,8226,127259
0.9455568194389343,0.941717803478241,12834,33669,387069
0.941282331943512,0.9321063160896301,4650,13959,175580
0.9484814405441284,0.9439672827720642,11328,46241,392168
0.9291338324546814,0.9259713888168335,8968,11768,212058
0.9444319605827332,0.9372187852859497,11210,12304,251216
0.9473565816879272,0.9490797519683838,13800,109589,664414
0.9502812027931213,0.9435582756996155,10974,33100,371205
0.9516310691833496,0.9472392797470093,11092,40940,407077
0.9424071907997131,0.9361963272094727,1448,14754,81098
0.9415073394775391,0.936400830745697,1448,11074,94648
0.9428571462631226,0.9351738095283508,1448,12067,95255
0.9406074285507202,0.9355828166007996,10620,21933,285264
0.9421822428703308,0.9408997893333435,8651,20288,185543
0.9473565816879272,0.9466257691383362,10620,33759,368408
0.21777278184890747,0.22167688608169556,1448,1762,71024
0.9372328519821167,0.9282208681106567,1448,13575,77208
0.9403824806213379,0.9388548135757446,1566,14365,69435
0.9444319605827332,0.9441717863082886,14016,44804,437150
0.9363329410552979,0.9253578782081604,6532,76736,1295771
0.6357704997062683,0.6237218976020813,1854,18945,142960
0.9230596423149109,0.9224948883056641,1448,16762,107555
0.9311586022377014,0.9282208681106567,11092,6549,192194
0.9469066262245178,0.9484662413597107,10368,28868,267654
0.9421822428703308,0.9347648024559021,1448,7436,73804
0.941282331943512,0.9341513514518738,1448,5617,72408
0.950056254863739,0.9478527903556824,10620,32522,367206
0.9316085577011108,0.9253578782081604,1448,3423,74318
0.9543306827545166,0.9486707448959351,11700,90486,492489
0.9484814405441284,0.9382413029670715,4750,16882,210924
0.9300337433815002,0.9243353605270386,10620,32715,367382
0.9163104891777039,0.9089979529380798,90928,314138,41388296
0.9430820941925049,0.9312883615493774,1448,17672,84728
0.8436445593833923,0.8451942801475525,1066,5455,53147
0.9385826587677002,0.9314928650856018,1448,8244,75007
0.9471316337585449,0.9413087964057922,10974,20064,250413
0.9437570571899414,0.9335378408432007,1448,12072,78448
0.9455568194389343,0.9470347762107849,10620,32891,370932
0.9325084090232849,0.93047034740448,1952,34883,295199
0.9478065371513367,0.947648286819458,11328,42299,388272
0.9372328519821167,0.9411042928695679,11210,13554,248940
0.9509561061859131,0.9496932625770569,11328,44008,389964
0.8958380222320557,0.8869120478630066,1448,17874,109426
0.930708646774292,0.9290388822555542,8920,72829,1192457
0.8902137279510498,0.8830265998840332,51110,31188,2410985
0.9304836988449097,0.9306748509407043,14322,30638,395616
0.9516310691833496,0.9494887590408325,10974,37690,393448
0.9300337433815002,0.9300613403320312,56240,25367,1179276
0.9012373685836792,0.8885480761528015,9212,28077,364728
